Energy;Date;Topic
12478;2022-09-30 10:03:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12439;2022-09-30 09:54:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12440;2022-09-30 09:55:07+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12441;2022-09-30 09:56:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12450;2022-09-30 09:57:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12452;2022-09-30 09:58:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12223;2022-09-30 09:49:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12225;2022-09-30 09:50:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12227;2022-09-30 09:51:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12228;2022-09-30 09:52:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12236;2022-09-30 09:53:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12196;2022-09-30 09:44:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12203;2022-09-30 09:45:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12204;2022-09-30 09:46:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12220;2022-09-30 09:47:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12221;2022-09-30 09:48:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12172;2022-09-30 09:39:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12173;2022-09-30 09:40:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12176;2022-09-30 09:41:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12184;2022-09-30 09:42:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12190;2022-09-30 09:43:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12154;2022-09-30 09:34:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12155;2022-09-30 09:35:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12157;2022-09-30 09:36:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12159;2022-09-30 09:37:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12168;2022-09-30 09:38:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12123;2022-09-30 09:29:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12129;2022-09-30 09:30:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12133;2022-09-30 09:31:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12135;2022-09-30 09:32:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
12144;2022-09-30 09:33:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11892;2022-09-30 09:24:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11896;2022-09-30 09:25:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11898;2022-09-30 09:26:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11904;2022-09-30 09:27:04+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11943;2022-09-30 09:28:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11876;2022-09-30 09:19:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11878;2022-09-30 09:20:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11880;2022-09-30 09:21:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11882;2022-09-30 09:22:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11890;2022-09-30 09:23:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11577;2022-09-30 09:14:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11579;2022-09-30 09:15:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11583;2022-09-30 09:16:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11584;2022-09-30 09:17:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11754;2022-09-30 09:18:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11560;2022-09-30 09:09:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11562;2022-09-30 09:10:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11563;2022-09-30 09:11:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11565;2022-09-30 09:12:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11574;2022-09-30 09:13:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11317;2022-09-30 08:59:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11319;2022-09-30 09:00:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11320;2022-09-30 09:01:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11322;2022-09-30 09:02:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11541;2022-09-30 09:03:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11293;2022-09-30 08:54:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11295;2022-09-30 08:55:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11302;2022-09-30 08:56:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11312;2022-09-30 08:57:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11313;2022-09-30 08:58:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11273;2022-09-30 08:49:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11279;2022-09-30 08:50:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11288;2022-09-30 08:51:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11289;2022-09-30 08:52:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11291;2022-09-30 08:53:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11257;2022-09-30 08:44:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11261;2022-09-30 08:45:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11263;2022-09-30 08:46:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11265;2022-09-30 08:47:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11266;2022-09-30 08:48:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11228;2022-09-30 08:39:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11230;2022-09-30 08:40:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11233;2022-09-30 08:41:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11241;2022-09-30 08:42:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11256;2022-09-30 08:43:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11201;2022-09-30 08:34:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11202;2022-09-30 08:35:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11206;2022-09-30 08:36:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11218;2022-09-30 08:37:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11220;2022-09-30 08:38:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11175;2022-09-30 08:29:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11179;2022-09-30 08:30:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11186;2022-09-30 08:31:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11188;2022-09-30 08:32:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11197;2022-09-30 08:33:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10730;2022-09-30 08:24:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10732;2022-09-30 08:25:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10843;2022-09-30 08:26:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10951;2022-09-30 08:27:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
11137;2022-09-30 08:28:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10718;2022-09-30 08:18:55+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10722;2022-09-30 08:19:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10724;2022-09-30 08:20:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10725;2022-09-30 08:21:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10726;2022-09-30 08:22:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10728;2022-09-30 08:23:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10692;2022-09-30 08:14:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10700;2022-09-30 08:15:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10709;2022-09-30 08:16:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10710;2022-09-30 08:17:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10718;2022-09-30 08:18:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10647;2022-09-30 08:08:55+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10660;2022-09-30 08:09:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10661;2022-09-30 08:10:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10669;2022-09-30 08:11:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10681;2022-09-30 08:12:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
10683;2022-09-30 08:13:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8019;2022-09-30 07:59:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8028;2022-09-30 08:00:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8243;2022-09-30 08:01:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8677;2022-09-30 08:02:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8679;2022-09-30 08:03:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7998;2022-09-30 07:53:57+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8000;2022-09-30 07:54:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8002;2022-09-30 07:55:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8004;2022-09-30 07:56:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8007;2022-09-30 07:57:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
8018;2022-09-30 07:58:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7984;2022-09-30 07:49:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7985;2022-09-30 07:50:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7994;2022-09-30 07:51:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7997;2022-09-30 07:52:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7998;2022-09-30 07:53:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7941;2022-09-30 07:44:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7943;2022-09-30 07:45:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7952;2022-09-30 07:46:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7953;2022-09-30 07:47:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7971;2022-09-30 07:48:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7912;2022-09-30 07:39:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7914;2022-09-30 07:40:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7924;2022-09-30 07:41:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7926;2022-09-30 07:42:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7940;2022-09-30 07:43:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7887;2022-09-30 07:34:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7899;2022-09-30 07:35:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7900;2022-09-30 07:36:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7909;2022-09-30 07:37:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7910;2022-09-30 07:38:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7852;2022-09-30 07:29:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7866;2022-09-30 07:30:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7867;2022-09-30 07:31:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7876;2022-09-30 07:32:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7885;2022-09-30 07:33:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7808;2022-09-30 07:24:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7816;2022-09-30 07:25:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7818;2022-09-30 07:26:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7835;2022-09-30 07:27:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7843;2022-09-30 07:28:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7759;2022-09-30 07:19:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7761;2022-09-30 07:20:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7782;2022-09-30 07:21:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7784;2022-09-30 07:22:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7795;2022-09-30 07:23:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7751;2022-09-30 07:14:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7753;2022-09-30 07:15:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7755;2022-09-30 07:16:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7756;2022-09-30 07:17:03+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7758;2022-09-30 07:18:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7720;2022-09-30 07:09:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7721;2022-09-30 07:10:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7736;2022-09-30 07:11:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7747;2022-09-30 07:12:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7749;2022-09-30 07:13:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7685;2022-09-30 06:59:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7687;2022-09-30 07:00:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7689;2022-09-30 07:01:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7690;2022-09-30 07:02:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7701;2022-09-30 07:03:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7640;2022-09-30 06:54:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7649;2022-09-30 06:55:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7662;2022-09-30 06:56:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7671;2022-09-30 06:57:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7684;2022-09-30 06:58:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7614;2022-09-30 06:48:59+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7623;2022-09-30 06:49:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7625;2022-09-30 06:50:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7634;2022-09-30 06:51:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7635;2022-09-30 06:52:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7637;2022-09-30 06:53:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7600;2022-09-30 06:44:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7602;2022-09-30 06:45:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7604;2022-09-30 06:46:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7612;2022-09-30 06:47:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7614;2022-09-30 06:48:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7590;2022-09-30 06:39:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7592;2022-09-30 06:40:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7594;2022-09-30 06:41:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7596;2022-09-30 06:42:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7598;2022-09-30 06:43:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6649;2022-09-30 06:33:56+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7097;2022-09-30 06:34:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7320;2022-09-30 06:35:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7578;2022-09-30 06:36:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7580;2022-09-30 06:37:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
7589;2022-09-30 06:38:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6648;2022-09-30 06:29:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6649;2022-09-30 06:32:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6646;2022-09-30 06:24:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6647;2022-09-30 06:26:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6648;2022-09-30 06:28:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6644;2022-09-30 06:19:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6645;2022-09-30 06:20:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6646;2022-09-30 06:23:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6643;2022-09-30 06:14:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6644;2022-09-30 06:16:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6641;2022-09-30 06:09:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6642;2022-09-30 06:11:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6643;2022-09-30 06:13:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6638;2022-09-30 05:59:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6639;2022-09-30 06:00:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6640;2022-09-30 06:03:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6636;2022-09-30 05:54:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6637;2022-09-30 05:55:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6638;2022-09-30 05:58:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6635;2022-09-30 05:49:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6636;2022-09-30 05:51:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6633;2022-09-30 05:44:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6634;2022-09-30 05:45:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6635;2022-09-30 05:48:02+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6632;2022-09-30 05:39:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6633;2022-09-30 05:42:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6630;2022-09-30 05:34:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6631;2022-09-30 05:36:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6628;2022-09-30 05:29:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6629;2022-09-30 05:30:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6630;2022-09-30 05:33:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6626;2022-09-30 05:24:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6627;2022-09-30 05:25:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6628;2022-09-30 05:28:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6625;2022-09-30 05:19:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6626;2022-09-30 05:22:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6623;2022-09-30 05:14:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6624;2022-09-30 05:16:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6621;2022-09-30 05:09:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6622;2022-09-30 05:11:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6618;2022-09-30 04:59:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6619;2022-09-30 05:02:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6616;2022-09-30 04:54:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6617;2022-09-30 04:57:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6614;2022-09-30 04:49:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6615;2022-09-30 04:51:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6612;2022-09-30 04:44:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6613;2022-09-30 04:46:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6614;2022-09-30 04:48:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6610;2022-09-30 04:39:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6611;2022-09-30 04:40:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6612;2022-09-30 04:43:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6609;2022-09-30 04:34:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6610;2022-09-30 04:37:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6607;2022-09-30 04:29:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6608;2022-09-30 04:31:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6609;2022-09-30 04:33:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6605;2022-09-30 04:24:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6606;2022-09-30 04:25:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6607;2022-09-30 04:28:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6604;2022-09-30 04:19:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6605;2022-09-30 04:22:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6602;2022-09-30 04:14:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6603;2022-09-30 04:17:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6600;2022-09-30 04:09:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6601;2022-09-30 04:12:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6597;2022-09-30 03:59:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6598;2022-09-30 04:02:01+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6595;2022-09-30 03:54:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6596;2022-09-30 03:56:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6593;2022-09-30 03:49:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6594;2022-09-30 03:50:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6595;2022-09-30 03:53:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6591;2022-09-30 03:44:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6592;2022-09-30 03:45:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6593;2022-09-30 03:48:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6590;2022-09-30 03:39:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6591;2022-09-30 03:42:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6588;2022-09-30 03:34:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6589;2022-09-30 03:37:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6586;2022-09-30 03:29:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6587;2022-09-30 03:30:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6588;2022-09-30 03:33:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6585;2022-09-30 03:24:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6586;2022-09-30 03:27:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6583;2022-09-30 03:19:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6584;2022-09-30 03:21:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6582;2022-09-30 03:14:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6583;2022-09-30 03:18:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6580;2022-09-30 03:09:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6581;2022-09-30 03:11:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6576;2022-09-30 02:59:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6577;2022-09-30 03:00:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6578;2022-09-30 03:03:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6574;2022-09-30 02:54:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6575;2022-09-30 02:55:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6576;2022-09-30 02:57:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6573;2022-09-30 02:49:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6574;2022-09-30 02:52:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6571;2022-09-30 02:44:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
6572;2022-09-30 02:46:00+00:00;shellies/shellyplug-s-D9B9EB/relay/0/energy
